availability_365,room_type_Entire home/apt,room_type_Private room,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,price
-0.8604466400320488,1.0,0.0,1.0,0.0,150
-0.8604466400320488,0.0,1.0,0.0,1.0,250
-0.8604466400320488,1.0,0.0,1.0,0.0,90
0.11797688565593589,1.0,0.0,0.0,1.0,235
0.8840294135201721,0.0,1.0,0.0,1.0,100
-0.7466764626264693,1.0,0.0,0.0,1.0,239
-0.617736928233479,1.0,0.0,0.0,1.0,65
0.8688600565327614,1.0,0.0,0.0,0.0,115
1.278432695192848,1.0,0.0,0.0,0.0,60
0.45170273937896943,0.0,1.0,1.0,0.0,60
-0.8604466400320488,0.0,1.0,0.0,1.0,45
-0.8604466400320488,1.0,0.0,0.0,1.0,300
-0.8604466400320488,0.0,1.0,0.0,0.0,35
-0.11714814764892867,0.0,1.0,1.0,0.0,69
1.4225415865732487,1.0,0.0,0.0,1.0,198
-0.8604466400320488,1.0,0.0,0.0,1.0,100
1.0281383049005728,0.0,1.0,0.0,0.0,60
0.4972108103412013,0.0,1.0,1.0,0.0,225
1.6273279059032921,1.0,0.0,1.0,0.0,325
1.3087714091676692,1.0,0.0,0.0,1.0,350
-0.8604466400320488,0.0,1.0,1.0,0.0,45
1.725928726321461,1.0,0.0,0.0,1.0,200
0.5806422737719596,1.0,0.0,1.0,0.0,100
0.6109809877467809,1.0,0.0,1.0,0.0,125
1.9079610101703885,0.0,1.0,1.0,0.0,68
-0.1702408971048658,1.0,0.0,1.0,0.0,115
-0.5873982142586578,0.0,1.0,1.0,0.0,55
-0.8604466400320488,1.0,0.0,0.0,0.0,65
-0.7921845335887011,1.0,0.0,0.0,1.0,300
-0.837692604550933,1.0,0.0,0.0,1.0,100
1.2480939812180267,0.0,1.0,0.0,1.0,98
-0.8604466400320488,1.0,0.0,1.0,0.0,100
-0.8225232475635224,1.0,0.0,0.0,1.0,165
-0.1399021831300446,0.0,1.0,1.0,0.0,55
1.8927916531829778,0.0,1.0,0.0,0.0,149
-0.8604466400320488,0.0,1.0,0.0,1.0,102
1.8321142252333353,0.0,1.0,0.0,1.0,85
0.4972108103412013,0.0,1.0,1.0,0.0,89
-0.29918043149785606,0.0,1.0,1.0,0.0,45
-0.8604466400320488,1.0,0.0,0.0,1.0,299
-0.8604466400320488,1.0,0.0,0.0,0.0,130
0.47445677486008536,0.0,1.0,0.0,1.0,93
-0.8604466400320488,1.0,0.0,0.0,1.0,210
-0.8604466400320488,1.0,0.0,0.0,1.0,200
-0.1550715401174552,0.0,1.0,0.0,0.0,70
-0.37502721643490916,1.0,0.0,0.0,1.0,90
1.6424972628907026,1.0,0.0,0.0,1.0,140
-0.8604466400320488,0.0,1.0,1.0,0.0,60
1.7335134048151664,1.0,0.0,0.0,0.0,125
0.057299457706293425,0.0,1.0,0.0,0.0,49
-0.8604466400320488,1.0,0.0,1.0,0.0,125
-0.8604466400320488,0.0,1.0,1.0,0.0,45
0.6489043802153075,0.0,1.0,0.0,1.0,65
-0.8604466400320488,0.0,1.0,1.0,0.0,65
-0.8604466400320488,0.0,1.0,1.0,0.0,50
-0.8604466400320488,0.0,1.0,0.0,1.0,49
-0.8604466400320488,1.0,0.0,0.0,1.0,120
1.9079610101703885,0.0,1.0,0.0,1.0,125
-0.8604466400320488,1.0,0.0,0.0,1.0,150
0.2089930275803996,1.0,0.0,1.0,0.0,200
-0.8604466400320488,1.0,0.0,0.0,1.0,144
-0.8604466400320488,1.0,0.0,1.0,0.0,135
1.7941908327648088,0.0,1.0,0.0,0.0,90
-0.5191361078153099,1.0,0.0,1.0,0.0,120
-0.837692604550933,1.0,0.0,1.0,0.0,160
1.6424972628907026,1.0,0.0,0.0,1.0,314
-0.7997692120824064,0.0,1.0,1.0,0.0,54
1.498388371510302,0.0,1.0,1.0,0.0,50
1.157077839293563,1.0,0.0,0.0,0.0,275
-0.716337748651648,0.0,1.0,0.0,1.0,68
1.900376331676683,0.0,0.0,1.0,0.0,50
-0.8604466400320488,1.0,0.0,1.0,0.0,125
0.6413197017216021,0.0,1.0,1.0,0.0,75
1.6424972628907026,0.0,1.0,1.0,0.0,100
-0.8604466400320488,1.0,0.0,0.0,1.0,130
-0.8604466400320488,1.0,0.0,0.0,0.0,100
0.08763817168111465,1.0,0.0,1.0,0.0,270
-0.8604466400320488,0.0,1.0,1.0,0.0,48
-0.41295060890343566,0.0,1.0,0.0,1.0,130
-0.8604466400320488,1.0,0.0,1.0,0.0,200
1.0281383049005728,0.0,1.0,1.0,0.0,43
-0.2309183250545083,0.0,1.0,0.0,0.0,60
1.7183440478277558,1.0,0.0,1.0,0.0,130
-0.8604466400320488,1.0,0.0,0.0,1.0,275
0.1255615641496412,1.0,0.0,0.0,0.0,79
0.9295374844824038,0.0,1.0,1.0,0.0,48
1.4301262650669542,1.0,0.0,0.0,1.0,450
-0.04130136271187558,1.0,0.0,0.0,1.0,639
-0.8604466400320488,0.0,1.0,0.0,1.0,40
-0.321934466978972,0.0,1.0,1.0,0.0,51
1.2708480166991427,0.0,1.0,1.0,0.0,52
1.5894045134347656,0.0,1.0,1.0,0.0,65
1.6121585489158814,1.0,0.0,0.0,1.0,188
-0.8604466400320488,0.0,1.0,1.0,0.0,120
0.9219528059886986,0.0,1.0,0.0,0.0,58
-0.8604466400320488,0.0,1.0,1.0,0.0,60
-0.837692604550933,0.0,1.0,0.0,1.0,115
-0.5343054648027206,1.0,0.0,0.0,1.0,199
-0.8604466400320488,1.0,0.0,1.0,0.0,290
1.9079610101703885,1.0,0.0,0.0,1.0,275
1.725928726321461,0.0,1.0,1.0,0.0,60
1.7941908327648088,0.0,1.0,1.0,0.0,60
1.377033515611017,0.0,1.0,0.0,0.0,50
-0.8604466400320488,0.0,1.0,0.0,1.0,75
-0.7390917841327639,1.0,0.0,1.0,0.0,82
0.15590027812446242,1.0,0.0,0.0,0.0,150
-0.8604466400320488,0.0,0.0,0.0,1.0,99
-0.8604466400320488,0.0,1.0,1.0,0.0,65
-0.3371038239663826,1.0,0.0,1.0,0.0,100
-0.6101522497397737,1.0,0.0,1.0,0.0,72
-0.6404909637145949,0.0,1.0,0.0,1.0,50
-0.38261189492861447,0.0,1.0,1.0,0.0,81
-0.8604466400320488,1.0,0.0,1.0,0.0,120
-0.8604466400320488,1.0,0.0,1.0,0.0,95
-0.8604466400320488,1.0,0.0,0.0,1.0,119
-0.2688417175230348,1.0,0.0,0.0,1.0,220
-0.1702408971048658,0.0,1.0,0.0,1.0,122
1.801775511258514,0.0,1.0,0.0,1.0,55
1.7335134048151664,1.0,0.0,1.0,0.0,218
0.034545422225177494,1.0,0.0,0.0,1.0,150
0.2545010985426314,1.0,0.0,1.0,0.0,212
0.08763817168111465,0.0,1.0,0.0,1.0,69
-0.8604466400320488,1.0,0.0,0.0,1.0,150
-0.8604466400320488,1.0,0.0,1.0,0.0,70
-0.5267207863090153,1.0,0.0,0.0,1.0,235
-0.814938569069817,1.0,0.0,1.0,0.0,78
-0.5570595002838366,1.0,0.0,1.0,0.0,150
-0.3143497884852667,0.0,1.0,1.0,0.0,89
-0.8604466400320488,1.0,0.0,0.0,1.0,200
-0.8604466400320488,1.0,0.0,1.0,0.0,175
1.5590657994599444,0.0,1.0,0.0,1.0,80
-0.8604466400320488,0.0,1.0,1.0,0.0,50
0.34551724046709514,1.0,0.0,0.0,1.0,150
-0.8604466400320488,0.0,1.0,1.0,0.0,75
-0.814938569069817,0.0,1.0,0.0,1.0,100
1.8927916531829778,0.0,0.0,0.0,1.0,50
1.2025859102557948,0.0,1.0,1.0,0.0,135
1.498388371510302,0.0,1.0,0.0,1.0,65
0.4972108103412013,0.0,0.0,1.0,0.0,50
-0.8225232475635224,1.0,0.0,0.0,1.0,390
-0.8604466400320488,1.0,0.0,1.0,0.0,95
-0.6253216067271843,0.0,1.0,1.0,0.0,52
-0.716337748651648,1.0,0.0,1.0,0.0,162
0.45928741787267474,0.0,1.0,0.0,0.0,45
0.4972108103412013,0.0,1.0,1.0,0.0,79
-0.8604466400320488,0.0,1.0,0.0,1.0,60
-0.6556603207020055,0.0,1.0,0.0,1.0,76
1.0053842694194568,0.0,1.0,0.0,1.0,99
-0.8604466400320488,0.0,1.0,0.0,1.0,45
1.3239407661550797,1.0,0.0,0.0,0.0,144
1.2025859102557948,1.0,0.0,0.0,1.0,130
-0.8604466400320488,1.0,0.0,0.0,1.0,89
-0.8604466400320488,1.0,0.0,0.0,1.0,125
-0.29159575300415075,0.0,0.0,1.0,0.0,40
0.3151785264922739,1.0,0.0,1.0,0.0,120
-0.46604335835937283,0.0,1.0,0.0,1.0,160
-0.19299493258598174,0.0,1.0,0.0,0.0,85
-0.8604466400320488,1.0,0.0,0.0,1.0,85
-0.8604466400320488,0.0,1.0,0.0,1.0,80
-0.49638207233419407,0.0,1.0,1.0,0.0,65
0.16348495661816773,1.0,0.0,0.0,1.0,220
1.7714367972836929,0.0,1.0,1.0,0.0,75
-0.8604466400320488,0.0,1.0,0.0,1.0,65
-0.8604466400320488,1.0,0.0,0.0,1.0,350
0.2469164200489261,1.0,0.0,0.0,1.0,499
-0.8604466400320488,1.0,0.0,1.0,0.0,142
-0.8604466400320488,1.0,0.0,1.0,0.0,116
-0.716337748651648,0.0,1.0,0.0,0.0,60
-0.8604466400320488,0.0,1.0,0.0,1.0,85
-0.8604466400320488,1.0,0.0,0.0,1.0,150
-0.8604466400320488,0.0,1.0,1.0,0.0,69
-0.8604466400320488,1.0,0.0,1.0,0.0,70
-0.8604466400320488,0.0,1.0,1.0,0.0,100
1.4073722295858382,1.0,0.0,0.0,1.0,190
-0.8604466400320488,1.0,0.0,0.0,1.0,99
1.2025859102557948,0.0,1.0,0.0,0.0,50
-0.8604466400320488,0.0,1.0,0.0,1.0,100
1.8396989037270408,0.0,1.0,0.0,0.0,84
-0.8604466400320488,0.0,1.0,0.0,1.0,85
-0.8604466400320488,1.0,0.0,1.0,0.0,100
0.35310191896080045,1.0,0.0,1.0,0.0,150
-0.8604466400320488,1.0,0.0,1.0,0.0,80
1.8927916531829778,0.0,1.0,0.0,0.0,50
-0.8301079260572276,0.0,1.0,1.0,0.0,65
-0.8604466400320488,1.0,0.0,0.0,1.0,160
-0.8604466400320488,1.0,0.0,1.0,0.0,149
1.725928726321461,0.0,1.0,0.0,1.0,125
1.4225415865732487,1.0,0.0,0.0,1.0,890
1.0660616973690993,1.0,0.0,0.0,0.0,69
1.0964004113439205,0.0,1.0,0.0,1.0,79
-0.837692604550933,1.0,0.0,0.0,1.0,115
-0.8225232475635224,1.0,0.0,1.0,0.0,180
-0.8604466400320488,0.0,1.0,1.0,0.0,70
0.08763817168111465,0.0,1.0,0.0,0.0,57
-0.1550715401174552,1.0,0.0,0.0,1.0,199
-0.8604466400320488,0.0,1.0,0.0,1.0,75
-0.8604466400320488,0.0,1.0,1.0,0.0,65
-0.8604466400320488,1.0,0.0,0.0,1.0,250
-0.8604466400320488,0.0,1.0,1.0,0.0,102
1.6576666198781134,0.0,1.0,0.0,0.0,75
1.5666504779536496,1.0,0.0,0.0,1.0,550
1.8927916531829778,1.0,0.0,0.0,1.0,500
0.5578882382908438,1.0,0.0,0.0,1.0,190
1.4225415865732487,1.0,0.0,1.0,0.0,110
1.7107593693340504,0.0,1.0,0.0,1.0,100
-0.837692604550933,0.0,1.0,1.0,0.0,52
0.8309366640642348,1.0,0.0,1.0,0.0,250
0.9750455554446356,0.0,1.0,0.0,1.0,175
1.9079610101703885,1.0,0.0,1.0,0.0,150
-0.8604466400320488,0.0,1.0,1.0,0.0,99
-0.8604466400320488,1.0,0.0,1.0,0.0,125
-0.8604466400320488,0.0,1.0,1.0,0.0,70
-0.8604466400320488,0.0,1.0,1.0,0.0,49
-0.8604466400320488,1.0,0.0,0.0,1.0,200
-0.8604466400320488,0.0,1.0,0.0,1.0,49
1.9079610101703885,0.0,1.0,1.0,0.0,75
1.801775511258514,1.0,0.0,0.0,1.0,239
-0.594982892752363,0.0,1.0,0.0,0.0,55
-0.8604466400320488,0.0,1.0,0.0,0.0,55
-0.35985785944749854,0.0,1.0,0.0,1.0,55
-0.8604466400320488,1.0,0.0,0.0,1.0,110
0.48204145335379067,1.0,0.0,1.0,0.0,2000
-0.7466764626264693,0.0,1.0,1.0,0.0,59
0.4213640254041482,1.0,0.0,0.0,0.0,115
-0.8604466400320488,1.0,0.0,1.0,0.0,160
-0.8604466400320488,0.0,1.0,0.0,1.0,37
-0.8604466400320488,1.0,0.0,1.0,0.0,145
-0.8604466400320488,0.0,1.0,1.0,0.0,80
-0.8604466400320488,1.0,0.0,0.0,0.0,82
-0.8604466400320488,0.0,1.0,0.0,0.0,50
-0.8604466400320488,1.0,0.0,1.0,0.0,200
-0.8604466400320488,1.0,0.0,0.0,1.0,160
-0.37502721643490916,1.0,0.0,1.0,0.0,169
-0.8604466400320488,1.0,0.0,1.0,0.0,210
0.33793256197338983,1.0,0.0,0.0,1.0,525
-0.814938569069817,0.0,1.0,1.0,0.0,50
-0.8604466400320488,1.0,0.0,1.0,0.0,120
-0.8604466400320488,0.0,1.0,0.0,1.0,84
-0.8528619615383436,1.0,0.0,1.0,0.0,113
-0.8604466400320488,1.0,0.0,0.0,1.0,200
-0.8604466400320488,1.0,0.0,0.0,1.0,150
-0.8073538905761117,1.0,0.0,0.0,1.0,350
-0.8452772830446382,1.0,0.0,0.0,1.0,800
0.4972108103412013,0.0,1.0,0.0,0.0,159
-0.8604466400320488,1.0,0.0,1.0,0.0,75
-0.8225232475635224,1.0,0.0,0.0,1.0,140
-0.8604466400320488,0.0,1.0,0.0,1.0,55
0.45170273937896943,0.0,1.0,0.0,1.0,80
-0.8604466400320488,0.0,1.0,1.0,0.0,54
-0.8604466400320488,1.0,0.0,1.0,0.0,350
-0.6253216067271843,0.0,1.0,0.0,0.0,70
1.5135577284977124,0.0,0.0,1.0,0.0,25
1.5211424069914177,1.0,0.0,1.0,0.0,155
-0.5798135357649524,0.0,1.0,0.0,1.0,115
-0.8604466400320488,0.0,1.0,1.0,0.0,90
1.9079610101703885,0.0,1.0,1.0,0.0,50
-0.8604466400320488,1.0,0.0,0.0,1.0,220
-0.6404909637145949,1.0,0.0,0.0,1.0,190
1.3239407661550797,0.0,1.0,1.0,0.0,49
-0.8604466400320488,0.0,1.0,1.0,0.0,57
-0.8604466400320488,0.0,1.0,0.0,1.0,49
-0.8604466400320488,1.0,0.0,0.0,1.0,900
1.8852069746892726,1.0,0.0,0.0,1.0,1500
-0.3143497884852667,1.0,0.0,0.0,1.0,150
-0.6404909637145949,0.0,1.0,0.0,1.0,69
-0.8604466400320488,1.0,0.0,0.0,1.0,110
-0.5039667508278993,1.0,0.0,1.0,0.0,115
-0.8604466400320488,0.0,1.0,0.0,0.0,750
-0.837692604550933,0.0,1.0,1.0,0.0,95
-0.594982892752363,0.0,1.0,1.0,0.0,80
-0.8301079260572276,1.0,0.0,0.0,1.0,198
1.8624529392081566,0.0,1.0,0.0,1.0,95
-0.8604466400320488,1.0,0.0,1.0,0.0,136
-0.8604466400320488,0.0,1.0,0.0,1.0,180
1.8093601897522196,1.0,0.0,0.0,0.0,130
-0.8452772830446382,1.0,0.0,0.0,1.0,195
-0.8604466400320488,0.0,1.0,1.0,0.0,60
1.7031746908403451,1.0,0.0,0.0,1.0,185
-0.8604466400320488,1.0,0.0,0.0,0.0,80
-0.8604466400320488,0.0,1.0,0.0,1.0,80
-0.8604466400320488,1.0,0.0,0.0,1.0,175
1.6955900123466399,0.0,1.0,0.0,1.0,62
-0.5039667508278993,1.0,0.0,0.0,0.0,250
-0.8604466400320488,1.0,0.0,0.0,1.0,275
-0.8604466400320488,1.0,0.0,1.0,0.0,94
-0.5646441787775418,1.0,0.0,0.0,1.0,136
-0.8604466400320488,0.0,1.0,0.0,1.0,95
-0.5418901432964259,0.0,1.0,1.0,0.0,69
-0.8604466400320488,0.0,1.0,1.0,0.0,42
-0.8604466400320488,1.0,0.0,0.0,1.0,320
-0.8604466400320488,0.0,1.0,1.0,0.0,62
-0.8604466400320488,1.0,0.0,0.0,0.0,90
-0.8604466400320488,1.0,0.0,0.0,1.0,190
-0.8604466400320488,0.0,1.0,0.0,1.0,155
-0.7997692120824064,0.0,1.0,1.0,0.0,49
-0.8604466400320488,0.0,1.0,0.0,1.0,60
-0.8604466400320488,0.0,1.0,1.0,0.0,60
-0.8604466400320488,1.0,0.0,1.0,0.0,120
1.5211424069914177,1.0,0.0,0.0,1.0,139
-0.36744253794120385,1.0,0.0,0.0,1.0,350
0.3303478834796845,1.0,0.0,0.0,1.0,290
-0.8604466400320488,0.0,1.0,1.0,0.0,45
1.7107593693340504,1.0,0.0,0.0,1.0,125
-0.8604466400320488,1.0,0.0,1.0,0.0,80
-0.8301079260572276,1.0,0.0,1.0,0.0,149
-0.22333364656080298,0.0,0.0,1.0,0.0,37
1.1722471962809735,1.0,0.0,1.0,0.0,149
-0.814938569069817,0.0,1.0,0.0,1.0,112
-0.8604466400320488,1.0,0.0,1.0,0.0,175
1.2708480166991427,0.0,0.0,1.0,0.0,40
-0.8528619615383436,1.0,0.0,0.0,1.0,221
1.8624529392081566,1.0,0.0,1.0,0.0,300
-0.17782557559857112,0.0,1.0,0.0,0.0,75
-0.8604466400320488,1.0,0.0,0.0,1.0,195
-0.814938569069817,1.0,0.0,1.0,0.0,120
-0.8604466400320488,1.0,0.0,0.0,1.0,260
-0.8604466400320488,0.0,1.0,0.0,1.0,150
1.6121585489158814,1.0,0.0,0.0,1.0,287
-0.2688417175230348,1.0,0.0,1.0,0.0,172
-0.8604466400320488,0.0,1.0,1.0,0.0,47
-0.8604466400320488,0.0,1.0,0.0,1.0,89
-0.5343054648027206,1.0,0.0,1.0,0.0,160
1.45288030054807,0.0,1.0,1.0,0.0,48
1.900376331676683,0.0,1.0,0.0,1.0,205
-0.8604466400320488,1.0,0.0,0.0,1.0,300
-0.8604466400320488,1.0,0.0,1.0,0.0,115
1.9079610101703885,1.0,0.0,0.0,1.0,700
-0.8604466400320488,1.0,0.0,0.0,1.0,130
0.1331462426433465,0.0,1.0,0.0,1.0,42
1.232924624230616,0.0,1.0,0.0,1.0,80
-0.8604466400320488,1.0,0.0,1.0,0.0,78
-0.01854732723075966,1.0,0.0,1.0,0.0,100
-0.8604466400320488,0.0,1.0,0.0,1.0,120
-0.8225232475635224,0.0,1.0,1.0,0.0,55
0.8764447350264667,1.0,0.0,1.0,0.0,225
-0.5343054648027206,0.0,1.0,1.0,0.0,100
0.7930132715957083,1.0,0.0,0.0,1.0,244
0.11797688565593589,0.0,1.0,0.0,1.0,75
1.278432695192848,1.0,0.0,0.0,0.0,99
-0.41295060890343566,0.0,1.0,0.0,0.0,70
1.1039850898376258,1.0,0.0,0.0,1.0,200
-0.10956346915522336,1.0,0.0,0.0,1.0,150
-0.6784143561831215,0.0,1.0,1.0,0.0,89
1.8927916531829778,1.0,0.0,0.0,1.0,225
-0.8604466400320488,0.0,1.0,1.0,0.0,120
-0.837692604550933,1.0,0.0,0.0,0.0,150
-0.8604466400320488,1.0,0.0,1.0,0.0,105
-0.8604466400320488,1.0,0.0,0.0,1.0,250
1.5894045134347656,1.0,0.0,0.0,1.0,275
-0.8604466400320488,0.0,1.0,0.0,0.0,100
-0.8604466400320488,0.0,1.0,0.0,1.0,100
0.8688600565327614,1.0,0.0,0.0,1.0,200
-0.8604466400320488,1.0,0.0,1.0,0.0,160
-0.837692604550933,0.0,1.0,1.0,0.0,90
1.45288030054807,1.0,0.0,0.0,1.0,120
0.3303478834796845,1.0,0.0,0.0,0.0,200
0.042130100718882804,0.0,1.0,0.0,1.0,45
1.1874165532683842,0.0,1.0,0.0,1.0,999
1.2632633382054372,0.0,1.0,1.0,0.0,125
-0.8604466400320488,0.0,1.0,1.0,0.0,60
-0.7087530701579426,1.0,0.0,1.0,0.0,120
-0.35985785944749854,0.0,1.0,1.0,0.0,41
1.900376331676683,1.0,0.0,0.0,1.0,285
1.9079610101703885,0.0,0.0,0.0,0.0,30
-0.8604466400320488,1.0,0.0,0.0,1.0,125
0.11039220716223058,0.0,1.0,1.0,0.0,70
1.3694488371173117,1.0,0.0,0.0,1.0,300
-0.35227318095379323,0.0,1.0,1.0,0.0,85
-0.7770151766012905,1.0,0.0,0.0,1.0,349
1.900376331676683,0.0,1.0,0.0,0.0,125
1.4908036930165964,1.0,0.0,0.0,1.0,300
0.7778439146082977,0.0,1.0,0.0,1.0,99
-0.7921845335887011,1.0,0.0,0.0,1.0,250
1.7790214757773983,0.0,1.0,0.0,1.0,75
0.7550898791271817,1.0,0.0,0.0,0.0,100
-0.30676510999156137,1.0,0.0,0.0,0.0,75
-0.8604466400320488,1.0,0.0,1.0,0.0,95
-0.07164007668669682,0.0,1.0,0.0,0.0,65
1.2708480166991427,0.0,1.0,0.0,1.0,110
-0.8604466400320488,1.0,0.0,1.0,0.0,158
1.6121585489158814,1.0,0.0,0.0,0.0,99
1.4073722295858382,1.0,0.0,0.0,0.0,110
1.8396989037270408,0.0,1.0,0.0,0.0,120
1.900376331676683,0.0,1.0,0.0,0.0,150
-0.8604466400320488,1.0,0.0,0.0,1.0,175
-0.8604466400320488,0.0,1.0,1.0,0.0,65
1.847283582220746,0.0,1.0,0.0,0.0,100
-0.7694304981075851,1.0,0.0,0.0,1.0,198
1.6045738704221761,0.0,1.0,1.0,0.0,59
-0.8604466400320488,0.0,1.0,0.0,1.0,90
1.3163560876613745,0.0,1.0,0.0,1.0,100
-0.8528619615383436,1.0,0.0,1.0,0.0,100
-0.36744253794120385,0.0,1.0,0.0,1.0,50
-0.5039667508278993,0.0,1.0,0.0,0.0,48
-0.8604466400320488,0.0,1.0,1.0,0.0,60
1.870037617701862,0.0,1.0,0.0,1.0,159
1.9079610101703885,1.0,0.0,1.0,0.0,155
1.6652512983718186,0.0,1.0,0.0,1.0,85
-0.8604466400320488,1.0,0.0,0.0,1.0,75
-0.8604466400320488,0.0,1.0,1.0,0.0,78
-0.8604466400320488,1.0,0.0,1.0,0.0,225
-0.8452772830446382,1.0,0.0,0.0,1.0,180
-0.8604466400320488,0.0,1.0,0.0,1.0,50
0.3227632049859792,1.0,0.0,0.0,1.0,481
0.6716584156964234,0.0,1.0,0.0,1.0,70
-0.17782557559857112,1.0,0.0,1.0,0.0,180
-0.594982892752363,0.0,1.0,1.0,0.0,65
0.47445677486008536,0.0,1.0,0.0,1.0,99
-0.8604466400320488,0.0,1.0,0.0,1.0,75
-0.8528619615383436,1.0,0.0,1.0,0.0,260
-0.7618458196138799,1.0,0.0,1.0,0.0,114
-0.1474868616237499,1.0,0.0,1.0,0.0,60
-0.8604466400320488,1.0,0.0,0.0,0.0,100
1.6955900123466399,0.0,1.0,0.0,0.0,36
-0.8604466400320488,1.0,0.0,0.0,1.0,230
-0.8604466400320488,1.0,0.0,0.0,1.0,250
-0.8604466400320488,1.0,0.0,0.0,1.0,175
1.7335134048151664,0.0,1.0,1.0,0.0,59
1.4073722295858382,0.0,1.0,0.0,1.0,100
-0.8604466400320488,0.0,1.0,1.0,0.0,39
-0.8604466400320488,0.0,1.0,1.0,0.0,55
1.5438964424725337,1.0,0.0,0.0,1.0,136
1.278432695192848,0.0,1.0,0.0,1.0,90
-0.716337748651648,1.0,0.0,0.0,1.0,200
-0.8604466400320488,1.0,0.0,0.0,1.0,140
-0.5191361078153099,0.0,1.0,1.0,0.0,125
-0.46604335835937283,0.0,1.0,0.0,1.0,50
0.6564890587090128,1.0,0.0,0.0,1.0,170
0.9143681274949932,1.0,0.0,0.0,1.0,153
-0.3446885024600879,1.0,0.0,0.0,1.0,135
0.08763817168111465,1.0,0.0,0.0,0.0,86
-0.8604466400320488,0.0,1.0,1.0,0.0,95
1.035722983394278,0.0,1.0,1.0,0.0,40
-0.36744253794120385,1.0,0.0,0.0,1.0,325
-0.1474868616237499,0.0,1.0,0.0,1.0,68
-0.7542611411201745,1.0,0.0,0.0,1.0,150
1.4073722295858382,0.0,1.0,0.0,0.0,90
-0.8225232475635224,0.0,1.0,0.0,1.0,90
-0.8604466400320488,1.0,0.0,0.0,1.0,239
1.9079610101703885,0.0,1.0,1.0,0.0,100
-0.8604466400320488,1.0,0.0,0.0,1.0,75
-0.35227318095379323,0.0,1.0,0.0,1.0,115
0.23933174155522083,0.0,0.0,0.0,0.0,30
-0.18541025409227643,0.0,1.0,1.0,0.0,69
